Call ID,Agent,Date,Time,Topic,Answered (Y/N),Resolved (Y/N),Speed of Answer (seconds),Satisfaction Rating
C4018,Dan,2021-01-01,10:35:00,Payment related,Y,Y,47,4
C4019,Dan,2021-01-13,11:48:00,Technical Support,Y,N,17,4
C4020,Jim,2021-02-21,14:37:00,Technical Support,Y,Y,113,4
C4021,Joe,2021-03-11,14:58:00,Admin Support,Y,Y,65,5
C4022,Jim,2021-01-09,14:25:00,Streaming,Y,Y,44,5
C4023,Jim,2021-01-25,16:47:00,Admin Support,Y,N,161,5
C4024,Sarah,2021-01-06,17:31:00,Admin Support,Y,Y,171,4
C4025,Diane,2021-03-16,12:02:00,Payment related,Y,N,18,4
C4026,Stewart,2021-03-06,12:09:00,Admin Support,Y,Y,135,5
C4027,Greg,2021-03-29,11:26:00,Payment related,Y,N,83,4
C4028,Dan,2021-02-20,13:08:00,Contract related,Y,Y,80,2
C4029,Jim,2021-01-14,14:37:00,Technical Support,Y,Y,99,1
C4030,Sarah,2021-02-09,13:08:00,Contract related,Y,Y,121,5
C4031,Sarah,2021-01-29,10:08:00,Payment related,N,N,,
C4032,Jim,2021-02-14,11:59:00,Admin Support,Y,Y,71,1
C4033,Joe,2021-02-03,17:02:00,Technical Support,Y,Y,32,4
C4034,Diane,2021-03-24,11:29:00,Admin Support,Y,Y,41,2
C4035,Sarah,2021-03-23,15:01:00,Contract related,Y,N,63,4
C4036,Joe,2021-01-27,12:31:00,Admin Support,Y,Y,76,2
C4037,Dan,2021-01-21,17:49:00,Technical Support,Y,Y,66,4
C4038,Jim,2021-02-13,17:13:00,Streaming,Y,Y,68,5
C4039,Stewart,2021-03-11,16:19:00,Streaming,Y,Y,18,3
C4040,Diane,2021-02-04,12:14:00,Streaming,N,N,,
C4041,Diane,2021-03-22,15:56:00,Contract related,N,N,,
C4042,Jim,2021-02-05,13:40:00,Payment related,Y,Y,102,4
C4043,Martha,2021-03-01,12:06:00,Admin Support,Y,N,174,4
C4044,Greg,2021-02-23,15:24:00,Payment related,Y,N,177,4
C4045,Dan,2021-02-15,13:46:00,Streaming,N,N,,
C4046,Sarah,2021-02-17,14:44:00,Payment related,Y,Y,168,4
C4047,Sarah,2021-01-04,13:45:00,Contract related,Y,N,60,4
C4048,Diane,2021-03-09,13:13:00,Contract related,Y,N,144,5
C4049,Diane,2021-01-05,12:29:00,Streaming,Y,Y,142,5
C4050,Sarah,2021-03-30,13:15:00,Payment related,Y,Y,105,5
C4051,Sarah,2021-02-16,17:43:00,Admin Support,Y,Y,94,1
C4052,Greg,2021-03-25,14:40:00,Admin Support,Y,Y,175,4
C4053,Dan,2021-02-23,14:55:00,Contract related,Y,Y,146,4
C4054,Dan,2021-03-16,13:39:00,Payment related,Y,N,69,4
C4055,Sarah,2021-01-19,18:24:00,Technical Support,Y,Y,100,4
C4056,Greg,2021-03-28,14:13:00,Contract related,Y,N,68,4
C4057,Greg,2021-02-13,19:18:00,Admin Support,Y,Y,99,4
C4058,Stewart,2021-02-16,14:42:00,Technical Support,Y,Y,130,2
C4059,Jim,2021-01-05,10:47:00,Technical Support,N,N,,
C4060,Sarah,2021-03-01,19:24:00,Admin Support,Y,Y,52,4
C4061,Stewart,2021-01-27,16:52:00,Payment related,Y,N,62,4
C4062,Jim,2021-03-14,12:04:00,Contract related,Y,Y,34,4
C4063,Diane,2021-01-02,13:33:00,Technical Support,Y,Y,15,5
C4064,Diane,2021-02-22,13:59:00,Admin Support,Y,N,152,5
C4065,Jim,2021-03-07,13:23:00,Contract related,Y,Y,133,5
C4066,Joe,2021-03-27,09:12:00,Contract related,Y,N,84,5
C4067,Greg,2021-01-14,09:22:00,Payment related,Y,N,79,4
C4068,Diane,2021-03-05,17:44:00,Contract related,N,N,,
C4069,Jim,2021-02-26,17:56:00,Payment related,Y,N,93,3
C4070,Diane,2021-02-19,14:58:00,Admin Support,N,N,,
C4071,Diane,2021-03-11,17:19:00,Admin Support,Y,Y,161,4
C4072,Diane,2021-02-05,12:16:00,Contract related,Y,Y,113,4
C4073,Sarah,2021-01-06,13:47:00,Payment related,Y,Y,21,4
C4074,Diane,2021-02-20,17:40:00,Payment related,Y,N,86,5
C4075,Joe,2021-02-02,14:38:00,Admin Support,Y,N,57,5
C4076,Joe,2021-01-05,18:32:00,Payment related,Y,Y,149,1
C4077,Diane,2021-02-23,15:24:00,Admin Support,Y,N,160,5
C4078,Martha,2021-02-21,12:17:00,Admin Support,Y,N,159,2
C4079,Jim,2021-01-11,12:07:00,Technical Support,N,N,,
C4080,Martha,2021-03-15,17:25:00,Contract related,Y,N,151,5
C4081,Martha,2021-03-23,10:50:00,Payment related,N,N,,
C4082,Sarah,2021-03-08,15:13:00,Streaming,Y,Y,149,4
C4083,Joe,2021-01-13,17:32:00,Admin Support,Y,N,16,3
C4084,Greg,2021-01-25,17:00:00,Payment related,Y,N,17,2
C4085,Martha,2021-03-01,10:34:00,Contract related,Y,Y,24,4
C4086,Joe,2021-02-07,15:49:00,Streaming,Y,Y,112,4
C4087,Sarah,2021-02-15,13:36:00,Contract related,Y,N,161,3
C4088,Jim,2021-02-26,10:27:00,Payment related,Y,Y,133,1
C4089,Dan,2021-03-20,19:38:00,Contract related,N,N,,
C4090,Martha,2021-02-16,09:58:00,Contract related,N,N,,
C4091,Greg,2021-02-24,10:37:00,Contract related,Y,N,29,5
C4092,Jim,2021-02-15,11:08:00,Technical Support,Y,N,77,1
C4093,Stewart,2021-03-03,18:04:00,Admin Support,N,N,,
C4094,Sarah,2021-02-16,14:22:00,Admin Support,Y,Y,75,4
C4095,Dan,2021-01-14,10:58:00,Admin Support,N,N,,
C4096,Joe,2021-01-17,16:41:00,Streaming,Y,Y,109,4
C4097,Martha,2021-02-24,13:43:00,Contract related,Y,Y,151,4
C4098,Diane,2021-01-11,19:42:00,Technical Support,Y,N,175,5
C4099,Dan,2021-01-08,12:22:00,Streaming,Y,N,136,4
C4100,Sarah,2021-02-24,17:14:00,Contract related,Y,Y,179,4
C4101,Sarah,2021-03-26,16:44:00,Streaming,Y,N,36,5
C4102,Dan,2021-03-15,17:55:00,Streaming,Y,N,101,1
C4103,Sarah,2021-01-09,11:03:00,Streaming,N,N,,
C4104,Greg,2021-03-08,11:50:00,Payment related,Y,Y,152,5
C4105,Martha,2021-02-22,18:56:00,Payment related,Y,Y,166,4
C4106,Greg,2021-01-05,17:35:00,Admin Support,N,N,,
C4107,Joe,2021-03-14,13:17:00,Contract related,Y,Y,113,1
C4108,Diane,2021-01-05,14:08:00,Contract related,Y,Y,97,4
C4109,Greg,2021-03-23,15:53:00,Streaming,Y,Y,134,3
C4110,Stewart,2021-02-09,11:39:00,Admin Support,Y,Y,101,4
C4111,Sarah,2021-01-23,13:12:00,Contract related,Y,Y,83,4
C4112,Greg,2021-01-11,18:51:00,Admin Support,Y,Y,110,5
C4113,Sarah,2021-01-18,14:40:00,Contract related,Y,Y,85,4
C4114,Stewart,2021-02-10,15:00:00,Admin Support,Y,N,109,2
C4115,Jim,2021-01-11,11:24:00,Technical Support,Y,N,148,4
C4116,Sarah,2021-02-09,15:08:00,Admin Support,Y,N,150,4
C4117,Greg,2021-03-25,10:25:00,Streaming,Y,Y,137,5
C4118,Stewart,2021-01-21,10:23:00,Technical Support,N,N,,
C4119,Joe,2021-01-27,10:09:00,Admin Support,Y,Y,61,4
C4120,Sarah,2021-01-05,09:20:00,Streaming,Y,Y,168,4
C4121,Jim,2021-02-27,11:23:00,Payment related,N,N,,
C4122,Diane,2021-01-20,09:23:00,Payment related,N,N,,
C4123,Jim,2021-01-26,17:12:00,Payment related,Y,Y,105,5
C4124,Martha,2021-03-20,20:39:00,Streaming,Y,Y,72,3
C4125,Greg,2021-03-19,10:09:00,Payment related,N,N,,
C4126,Martha,2021-01-29,16:50:00,Payment related,N,N,,
C4127,Stewart,2021-01-04,17:34:00,Contract related,N,N,,
C4128,Stewart,2021-01-29,12:58:00,Contract related,Y,Y,172,4
C4129,Sarah,2021-03-11,11:55:00,Contract related,Y,N,34,5
C4130,Martha,2021-01-19,12:13:00,Streaming,Y,N,142,2
C4131,Joe,2021-01-06,17:36:00,Admin Support,Y,N,51,5
C4132,Stewart,2021-03-08,17:48:00,Admin Support,Y,N,95,4
C4133,Greg,2021-02-06,17:55:00,Contract related,Y,Y,64,5
C4134,Dan,2021-03-08,19:09:00,Payment related,Y,N,136,5
C4135,Stewart,2021-02-09,13:11:00,Contract related,Y,Y,93,2
C4136,Joe,2021-03-28,15:11:00,Technical Support,Y,Y,73,3
C4137,Stewart,2021-03-12,17:11:00,Admin Support,Y,Y,11,5
C4138,Stewart,2021-03-02,14:58:00,Payment related,Y,Y,42,4
C4139,Stewart,2021-02-11,16:52:00,Payment related,Y,Y,180,2
C4140,Sarah,2021-01-27,10:53:00,Contract related,N,N,,
C4141,Martha,2021-02-16,15:06:00,Streaming,Y,N,44,4
C4142,Martha,2021-03-03,18:45:00,Payment related,N,N,,
C4143,Jim,2021-02-03,12:40:00,Admin Support,N,N,,
C4144,Greg,2021-01-11,12:18:00,Payment related,Y,Y,162,4
C4145,Martha,2021-03-01,13:59:00,Streaming,Y,Y,166,5
C4146,Stewart,2021-03-29,18:14:00,Technical Support,Y,Y,80,5
C4147,Greg,2021-03-21,14:39:00,Technical Support,Y,Y,21,5
C4148,Sarah,2021-02-07,13:38:00,Streaming,Y,N,148,5
C4149,Stewart,2021-03-09,14:05:00,Contract related,N,N,,
C4150,Dan,2021-02-21,10:45:00,Streaming,N,N,,
C4151,Diane,2021-02-16,15:09:00,Contract related,Y,Y,126,4
C4152,Dan,2021-01-17,14:18:00,Technical Support,Y,Y,63,3
C4153,Stewart,2021-01-24,12:38:00,Technical Support,Y,Y,122,1
C4154,Sarah,2021-03-29,11:19:00,Contract related,Y,N,144,3
C4155,Diane,2021-03-01,13:30:00,Admin Support,Y,Y,11,4
C4156,Dan,2021-02-19,14:48:00,Technical Support,Y,Y,125,4
C4157,Dan,2021-03-12,18:07:00,Contract related,N,N,,
C4158,Sarah,2021-01-17,11:53:00,Contract related,N,N,,
C4159,Diane,2021-01-22,14:50:00,Contract related,Y,Y,119,3
C4160,Joe,2021-01-27,12:00:00,Contract related,N,N,,
C4161,Sarah,2021-02-25,15:42:00,Streaming,Y,N,112,4
C4162,Diane,2021-02-04,15:14:00,Payment related,Y,Y,177,5
C4163,Greg,2021-03-08,17:17:00,Admin Support,Y,N,33,2
C4164,Stewart,2021-02-14,11:16:00,Contract related,Y,Y,109,5
C4165,Greg,2021-03-29,10:48:00,Contract related,Y,Y,67,5
C4166,Joe,2021-01-13,10:26:00,Contract related,Y,Y,102,5
C4167,Diane,2021-02-03,11:39:00,Admin Support,Y,Y,60,5
C4168,Sarah,2021-01-25,19:25:00,Contract related,Y,Y,135,4
C4169,Diane,2021-03-05,14:23:00,Payment related,Y,Y,153,4
C4170,Greg,2021-01-12,14:38:00,Technical Support,Y,Y,152,1
C4171,Stewart,2021-02-25,17:54:00,Admin Support,Y,Y,165,1
C4172,Joe,2021-01-15,13:01:00,Payment related,Y,Y,67,4
C4173,Stewart,2021-03-09,20:19:00,Contract related,Y,N,115,5
C4174,Jim,2021-01-21,17:16:00,Streaming,N,N,,
C4175,Martha,2021-01-01,18:33:00,Admin Support,N,N,,
C4176,Martha,2021-02-02,18:45:00,Payment related,Y,Y,170,5
C4177,Sarah,2021-03-03,12:42:00,Admin Support,N,N,,
C4178,Jim,2021-03-20,19:24:00,Contract related,Y,Y,125,3
C4179,Greg,2021-03-28,13:02:00,Technical Support,Y,N,127,3
C4180,Dan,2021-03-28,11:23:00,Payment related,Y,Y,154,4
C4181,Stewart,2021-02-16,15:30:00,Contract related,Y,N,175,4
C4182,Greg,2021-01-26,11:56:00,Contract related,Y,Y,39,5
C4183,Sarah,2021-01-13,18:29:00,Streaming,Y,Y,56,5
C4184,Sarah,2021-03-17,14:21:00,Streaming,Y,Y,147,5
C4185,Sarah,2021-01-05,19:33:00,Admin Support,Y,Y,61,5
C4186,Diane,2021-03-17,13:13:00,Admin Support,N,N,,
C4187,Stewart,2021-02-05,12:31:00,Admin Support,Y,Y,48,4
C4188,Greg,2021-02-14,15:51:00,Payment related,N,N,,
C4189,Stewart,2021-03-08,14:47:00,Streaming,Y,Y,159,4
C4190,Joe,2021-02-14,13:40:00,Streaming,Y,Y,123,5
C4191,Jim,2021-03-23,11:01:00,Contract related,Y,Y,136,3
C4192,Greg,2021-02-04,16:47:00,Payment related,Y,Y,68,4
C4193,Greg,2021-01-04,12:51:00,Contract related,N,N,,
C4194,Joe,2021-01-05,17:30:00,Admin Support,Y,Y,146,3
C4195,Jim,2021-03-16,12:46:00,Payment related,Y,Y,163,4
C4196,Jim,2021-01-04,14:29:00,Admin Support,Y,N,80,2
C4197,Dan,2021-01-28,11:45:00,Admin Support,Y,Y,36,1
C4198,Greg,2021-02-16,14:55:00,Admin Support,Y,Y,120,3
C4199,Jim,2021-03-01,12:27:00,Technical Support,Y,N,110,5
C4200,Diane,2021-01-28,18:08:00,Contract related,N,N,,
C4201,Greg,2021-03-21,14:07:00,Streaming,Y,Y,23,5
C4202,Martha,2021-01-07,18:01:00,Contract related,Y,Y,21,4
C4203,Greg,2021-02-11,11:19:00,Contract related,N,N,,
C4204,Jim,2021-03-01,14:40:00,Admin Support,Y,Y,70,5
C4205,Stewart,2021-01-12,12:13:00,Payment related,N,N,,
C4206,Joe,2021-02-04,16:30:00,Technical Support,Y,Y,97,1
C4207,Sarah,2021-02-22,09:48:00,Admin Support,Y,Y,145,4
C4208,Martha,2021-01-08,14:40:00,Technical Support,N,N,,
C4209,Dan,2021-03-18,12:56:00,Technical Support,Y,N,65,4
C4210,Martha,2021-03-04,14:23:00,Technical Support,Y,Y,86,5
C4211,Jim,2021-02-01,14:59:00,Admin Support,Y,Y,139,5
C4212,Jim,2021-03-16,10:02:00,Admin Support,Y,N,174,4
C4213,Diane,2021-02-04,10:02:00,Contract related,N,N,,
C4214,Diane,2021-03-29,16:28:00,Payment related,Y,Y,60,5
C4215,Jim,2021-03-08,18:22:00,Payment related,Y,Y,94,4
C4216,Stewart,2021-02-03,15:30:00,Contract related,Y,Y,12,3
C4217,Martha,2021-03-06,12:42:00,Admin Support,Y,N,75,3
C4218,Greg,2021-03-05,17:20:00,Streaming,Y,Y,78,5
C4219,Diane,2021-03-12,15:36:00,Streaming,N,N,,
C4220,Joe,2021-01-26,20:40:00,Technical Support,Y,Y,105,4
C4221,Jim,2021-02-24,15:49:00,Technical Support,Y,N,50,3
C4222,Dan,2021-03-19,19:42:00,Technical Support,Y,Y,66,1
C4223,Martha,2021-02-15,18:25:00,Payment related,Y,N,72,1
C4224,Dan,2021-02-05,17:53:00,Streaming,Y,Y,128,3
C4225,Joe,2021-01-16,11:40:00,Streaming,Y,Y,152,5
C4226,Sarah,2021-01-03,13:12:00,Contract related,Y,N,45,5
C4227,Jim,2021-01-17,17:03:00,Payment related,Y,N,18,4
C4228,Stewart,2021-02-08,15:45:00,Contract related,Y,N,101,4
C4229,Dan,2021-02-27,18:37:00,Payment related,N,N,,
C4230,Dan,2021-02-12,15:20:00,Admin Support,Y,N,105,5
C4231,Dan,2021-01-19,18:12:00,Contract related,Y,N,121,5
C4232,Stewart,2021-02-15,18:06:00,Admin Support,Y,Y,102,4
C4233,Diane,2021-03-09,17:42:00,Streaming,Y,Y,96,4
C4234,Greg,2021-03-07,11:27:00,Payment related,Y,N,168,4
C4235,Greg,2021-03-06,14:06:00,Contract related,Y,Y,85,4
C4236,Greg,2021-01-15,18:54:00,Payment related,Y,Y,156,3
C4237,Sarah,2021-02-22,16:02:00,Contract related,Y,Y,123,5
C4238,Joe,2021-02-16,13:22:00,Contract related,Y,N,63,4
C4239,Stewart,2021-03-07,10:03:00,Payment related,Y,Y,179,3
C4240,Dan,2021-02-08,14:53:00,Payment related,Y,Y,136,3
C4241,Diane,2021-02-06,18:07:00,Admin Support,Y,Y,47,5
C4242,Joe,2021-03-18,14:02:00,Contract related,Y,Y,82,5
C4243,Martha,2021-02-06,15:19:00,Admin Support,Y,N,128,5
C4244,Martha,2021-02-24,11:43:00,Technical Support,Y,N,178,5
C4245,Sarah,2021-02-12,13:14:00,Admin Support,Y,Y,53,5
C4246,Dan,2021-02-03,15:50:00,Admin Support,Y,Y,49,5
C4247,Martha,2021-01-19,16:25:00,Technical Support,Y,N,82,5
C4248,Jim,2021-02-05,11:58:00,Streaming,N,N,,
C4249,Joe,2021-02-13,12:23:00,Payment related,Y,Y,84,4
C4250,Joe,2021-02-25,17:07:00,Admin Support,Y,Y,179,3
C4251,Joe,2021-03-31,20:48:00,Streaming,Y,Y,153,5
C4252,Jim,2021-02-08,20:47:00,Payment related,Y,Y,116,5
C4253,Dan,2021-01-26,10:05:00,Streaming,Y,Y,130,4
C4254,Jim,2021-03-22,16:29:00,Contract related,Y,Y,152,4
C4255,Joe,2021-03-29,20:55:00,Streaming,Y,Y,19,4
C4256,Martha,2021-01-12,09:23:00,Payment related,Y,Y,162,2
C4257,Diane,2021-01-27,11:10:00,Technical Support,Y,Y,166,5
C4258,Diane,2021-03-15,14:31:00,Contract related,Y,Y,10,4
C4259,Diane,2021-03-13,15:33:00,Contract related,Y,Y,26,4
C4260,Sarah,2021-02-08,12:28:00,Admin Support,Y,N,115,5
C4261,Dan,2021-02-01,17:17:00,Streaming,N,N,,
C4262,Sarah,2021-03-11,12:32:00,Admin Support,Y,Y,57,5
C4263,Greg,2021-02-07,14:09:00,Admin Support,Y,Y,80,5
C4264,Sarah,2021-03-24,15:49:00,Admin Support,Y,Y,136,4
C4265,Greg,2021-01-31,14:50:00,Payment related,Y,Y,150,4
C4266,Greg,2021-03-20,15:19:00,Admin Support,Y,Y,32,4
C4267,Joe,2021-03-20,12:50:00,Payment related,Y,Y,73,2
C4268,Sarah,2021-02-25,13:41:00,Contract related,Y,Y,12,5
C4269,Sarah,2021-01-02,18:36:00,Contract related,Y,Y,160,4
C4270,Dan,2021-01-09,20:07:00,Technical Support,Y,Y,45,4
C4271,Dan,2021-03-27,17:40:00,Payment related,N,N,,
C4272,Stewart,2021-02-19,15:08:00,Contract related,Y,Y,129,3
C4273,Greg,2021-02-04,10:24:00,Contract related,Y,Y,141,4
C4274,Sarah,2021-02-11,14:15:00,Payment related,Y,Y,94,4
C4275,Stewart,2021-03-28,17:42:00,Contract related,Y,N,105,5
C4276,Dan,2021-02-19,15:00:00,Admin Support,Y,Y,27,5
C4277,Sarah,2021-03-23,17:41:00,Technical Support,Y,Y,164,3
C4278,Greg,2021-01-22,14:23:00,Payment related,Y,Y,121,4
C4279,Greg,2021-01-23,10:18:00,Admin Support,Y,N,140,4
C4280,Joe,2021-01-13,18:08:00,Streaming,Y,Y,171,4
C4281,Martha,2021-02-13,13:40:00,Payment related,Y,Y,150,4
C4282,Sarah,2021-01-25,19:53:00,Technical Support,Y,Y,131,5
C4283,Diane,2021-01-24,18:42:00,Contract related,Y,Y,81,2
C4284,Martha,2021-01-13,09:02:00,Admin Support,N,N,,
C4285,Greg,2021-01-06,10:09:00,Contract related,Y,Y,78,4
C4286,Dan,2021-02-22,13:38:00,Payment related,Y,N,131,1
C4287,Greg,2021-03-20,15:06:00,Technical Support,N,N,,
C4288,Jim,2021-02-10,19:32:00,Payment related,N,N,,
C4289,Jim,2021-01-01,15:30:00,Admin Support,Y,N,103,2
C4290,Stewart,2021-01-10,09:48:00,Payment related,Y,N,45,2
C4291,Martha,2021-02-13,17:12:00,Payment related,N,N,,
C4292,Stewart,2021-02-27,12:53:00,Payment related,Y,Y,31,4
C4293,Dan,2021-02-01,17:11:00,Technical Support,Y,Y,111,5
C4294,Dan,2021-01-26,13:57:00,Payment related,Y,Y,140,1
C4295,Diane,2021-02-28,13:21:00,Admin Support,Y,Y,45,5
C4296,Jim,2021-03-22,19:47:00,Payment related,Y,Y,90,2
C4297,Martha,2021-03-29,19:35:00,Streaming,Y,Y,10,4
C4298,Dan,2021-01-23,10:33:00,Technical Support,Y,Y,163,3
C4299,Joe,2021-02-16,17:12:00,Payment related,Y,Y,69,1
C4300,Jim,2021-03-09,12:37:00,Admin Support,Y,N,117,4
C4301,Diane,2021-03-16,13:09:00,Streaming,N,N,,
C4302,Joe,2021-01-19,12:25:00,Streaming,Y,Y,145,5
C4303,Joe,2021-03-15,09:46:00,Payment related,Y,Y,177,5
C4304,Sarah,2021-03-11,14:49:00,Payment related,Y,Y,66,3
C4305,Joe,2021-02-01,12:26:00,Payment related,Y,Y,90,4
C4306,Martha,2021-01-25,14:55:00,Admin Support,Y,Y,148,5
C4307,Stewart,2021-02-03,12:59:00,Streaming,Y,Y,47,2
C4308,Joe,2021-02-04,14:07:00,Contract related,N,N,,
C4309,Diane,2021-01-22,15:43:00,Technical Support,N,N,,
C4310,Martha,2021-03-22,18:47:00,Admin Support,Y,Y,148,4
C4311,Diane,2021-02-18,15:23:00,Contract related,Y,Y,136,5
C4312,Martha,2021-01-31,09:44:00,Admin Support,Y,Y,98,5
C4313,Sarah,2021-03-19,17:12:00,Payment related,Y,Y,134,4
C4314,Joe,2021-03-24,14:33:00,Payment related,Y,N,86,1
C4315,Stewart,2021-02-15,18:47:00,Admin Support,Y,Y,104,4
C4316,Joe,2021-02-17,09:16:00,Admin Support,Y,N,130,4
C4317,Sarah,2021-01-19,16:46:00,Streaming,Y,Y,179,5
C4318,Sarah,2021-01-17,20:53:00,Contract related,Y,Y,26,2
C4319,Diane,2021-01-03,17:01:00,Admin Support,N,N,,
C4320,Martha,2021-01-01,15:04:00,Admin Support,Y,N,10,5
C4321,Stewart,2021-01-07,10:12:00,Admin Support,N,N,,
C4322,Stewart,2021-03-27,11:01:00,Admin Support,Y,N,180,5
C4323,Sarah,2021-03-04,18:50:00,Contract related,Y,Y,160,4
C4324,Sarah,2021-01-17,18:06:00,Payment related,Y,Y,175,4
C4325,Martha,2021-02-25,09:31:00,Contract related,Y,Y,162,4
C4326,Martha,2021-01-22,11:22:00,Technical Support,N,N,,
C4327,Stewart,2021-02-17,13:54:00,Payment related,N,N,,
C4328,Sarah,2021-03-09,17:39:00,Admin Support,Y,Y,136,4
C4329,Martha,2021-02-04,18:46:00,Contract related,Y,Y,58,4
C4330,Greg,2021-01-17,16:31:00,Admin Support,Y,Y,125,5
C4331,Joe,2021-02-27,15:23:00,Contract related,N,N,,
C4332,Martha,2021-02-09,12:15:00,Technical Support,Y,Y,161,4
C4333,Diane,2021-02-14,11:02:00,Streaming,N,N,,
C4334,Stewart,2021-03-31,13:16:00,Streaming,Y,Y,48,4
C4335,Diane,2021-03-15,10:26:00,Technical Support,N,N,,
C4336,Diane,2021-02-17,12:02:00,Streaming,Y,Y,152,4
C4337,Diane,2021-02-11,16:33:00,Payment related,Y,N,132,4
C4338,Stewart,2021-02-12,11:44:00,Payment related,Y,Y,80,5
C4339,Diane,2021-03-03,14:07:00,Payment related,Y,Y,161,5
C4340,Diane,2021-02-17,11:14:00,Streaming,Y,Y,42,3
C4341,Greg,2021-02-26,16:32:00,Admin Support,Y,N,12,5
C4342,Stewart,2021-02-17,18:41:00,Admin Support,Y,Y,133,5
C4343,Joe,2021-03-14,10:19:00,Technical Support,Y,N,87,3
C4344,Jim,2021-02-14,12:59:00,Contract related,Y,Y,94,4
C4345,Diane,2021-01-19,19:29:00,Admin Support,Y,Y,141,1
C4346,Greg,2021-03-17,16:23:00,Technical Support,Y,Y,116,3
C4347,Joe,2021-01-26,15:26:00,Payment related,Y,N,127,5
C4348,Greg,2021-01-03,13:48:00,Payment related,Y,N,158,4
C4349,Stewart,2021-01-14,10:45:00,Payment related,Y,Y,134,5
C4350,Dan,2021-03-21,12:17:00,Streaming,N,N,,
C4351,Martha,2021-01-01,11:33:00,Technical Support,Y,Y,173,4
C4352,Joe,2021-01-20,17:55:00,Technical Support,Y,Y,124,5
C4353,Martha,2021-03-09,13:32:00,Streaming,N,N,,
C4354,Jim,2021-01-12,13:31:00,Streaming,Y,Y,127,4
C4355,Dan,2021-02-22,12:59:00,Admin Support,N,N,,
C4356,Greg,2021-01-24,13:21:00,Admin Support,N,N,,
C4357,Diane,2021-01-21,09:11:00,Payment related,N,N,,
C4358,Greg,2021-02-02,17:39:00,Streaming,Y,Y,179,3
C4359,Sarah,2021-03-04,18:05:00,Admin Support,Y,Y,85,3
C4360,Jim,2021-01-08,19:51:00,Streaming,Y,Y,76,4
C4361,Joe,2021-02-23,10:50:00,Streaming,Y,Y,29,2
C4362,Jim,2021-02-20,12:08:00,Technical Support,Y,Y,31,5
C4363,Joe,2021-01-22,13:06:00,Admin Support,Y,Y,108,4
C4364,Diane,2021-02-02,16:05:00,Technical Support,Y,N,95,3
C4365,Martha,2021-03-28,12:25:00,Payment related,Y,N,45,4
C4366,Joe,2021-02-25,16:56:00,Admin Support,Y,Y,175,4
C4367,Dan,2021-03-12,11:03:00,Streaming,Y,Y,87,4
C4368,Greg,2021-03-16,18:41:00,Contract related,Y,Y,50,4
C4369,Sarah,2021-01-15,13:18:00,Contract related,Y,Y,141,5
C4370,Martha,2021-03-16,12:07:00,Technical Support,Y,Y,92,3
C4371,Dan,2021-01-04,11:19:00,Streaming,N,N,,
C4372,Sarah,2021-03-21,19:41:00,Admin Support,Y,Y,168,5
C4373,Martha,2021-02-16,15:34:00,Technical Support,Y,Y,128,3
C4374,Greg,2021-03-26,13:56:00,Payment related,Y,N,36,5
C4375,Joe,2021-03-30,16:07:00,Technical Support,N,N,,
C4376,Joe,2021-01-20,16:35:00,Technical Support,Y,N,35,3
C4377,Dan,2021-01-28,11:25:00,Technical Support,N,N,,
C4378,Jim,2021-02-07,12:16:00,Technical Support,N,N,,
C4379,Stewart,2021-01-19,18:56:00,Streaming,Y,Y,54,5
C4380,Greg,2021-03-22,12:49:00,Technical Support,Y,N,90,3
C4381,Greg,2021-01-31,15:28:00,Technical Support,Y,N,131,4
C4382,Stewart,2021-03-21,19:12:00,Admin Support,Y,Y,179,4
C4383,Dan,2021-02-20,19:19:00,Streaming,Y,Y,137,4
C4384,Diane,2021-01-06,14:21:00,Streaming,Y,Y,23,1
C4385,Stewart,2021-02-17,18:01:00,Technical Support,Y,N,163,5
C4386,Joe,2021-02-06,17:51:00,Payment related,N,N,,
C4387,Sarah,2021-01-24,14:18:00,Contract related,N,N,,
C4388,Diane,2021-03-17,16:37:00,Contract related,Y,N,121,5
C4389,Diane,2021-03-12,13:11:00,Admin Support,Y,Y,151,3
C4390,Sarah,2021-03-24,12:42:00,Contract related,Y,N,127,4
C4391,Greg,2021-01-03,14:47:00,Technical Support,N,N,,
C4392,Stewart,2021-03-25,18:22:00,Technical Support,N,N,,
C4393,Dan,2021-01-11,14:38:00,Streaming,Y,Y,30,5
C4394,Stewart,2021-03-25,12:15:00,Streaming,Y,Y,24,4
C4395,Sarah,2021-03-05,14:00:00,Technical Support,Y,Y,86,4
C4396,Diane,2021-02-14,14:32:00,Contract related,Y,N,42,5
C4397,Joe,2021-01-02,17:58:00,Payment related,Y,Y,75,4
C4398,Diane,2021-01-22,11:23:00,Streaming,Y,Y,60,5
C4399,Joe,2021-02-11,15:22:00,Streaming,Y,Y,63,4
C4400,Sarah,2021-01-13,09:26:00,Technical Support,Y,Y,68,5
C4401,Greg,2021-02-21,17:46:00,Streaming,Y,N,95,5
C4402,Dan,2021-03-04,12:56:00,Technical Support,N,N,,
C4403,Stewart,2021-01-31,12:26:00,Contract related,N,N,,
C4404,Diane,2021-03-01,18:02:00,Technical Support,N,N,,
C4405,Diane,2021-01-28,15:34:00,Payment related,Y,Y,122,2
C4406,Martha,2021-02-09,16:47:00,Streaming,Y,N,45,5
C4407,Sarah,2021-01-21,14:20:00,Technical Support,N,N,,
