CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Contract,PaperlessBilling2,PaymentMethod,MonthlyCharges,TotalCharges,Churned
CUST-6169,Male,0,Yes,No,26,No,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,32.16,867.14,Yes
CUST-6170,Female,0,Yes,Yes,43,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,96.33,4144.6,No
CUST-6171,Female,0,No,No,49,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,87.47,4145.57,No
CUST-6172,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No,One year,No,Electronic check,102.24,1663.0,No
CUST-6173,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,65.57,1653.37,No
CUST-6174,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,60.36,3067.69,No
CUST-6175,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Yes,One year,No,Credit card (automatic),85.42,3544.96,No
CUST-6176,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,108.34,329.23,Yes
CUST-6177,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.02,2355.05,Yes
CUST-6178,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.19,898.13,No
CUST-6179,Male,0,Yes,Yes,16,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,54.72,903.38,No
CUST-6180,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.49,38.18,Yes
CUST-6181,Male,0,Yes,No,62,Yes,Yes,DSL,Yes,Yes,No,No,No,No internet service,No,Two year,Yes,Mailed check,55.65,3339.95,No
CUST-6182,Female,0,No,No,11,Yes,No,No,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.1,1173.11,No
CUST-6183,Male,0,Yes,No,15,Yes,Yes,No,No,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,73.06,1073.72,Yes
CUST-6184,Female,0,No,No,36,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),31.23,1093.6,Yes
CUST-6185,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,49.73,1046.19,No
CUST-6186,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.93,0.0,No
CUST-6187,Male,0,No,Yes,0,Yes,Yes,No,No,Yes,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),103.04,0.0,No
CUST-6188,Male,0,No,No,71,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,103.29,7292.03,No
CUST-6189,Female,1,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.07,3072.43,No
CUST-6190,Female,0,No,Yes,70,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),103.68,7490.53,No
CUST-6191,Female,0,No,No,65,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,41.59,2740.54,No
CUST-6192,Female,0,No,No,67,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Two year,No,Mailed check,35.35,2393.25,No
CUST-6193,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Two year,No,Electronic check,99.78,5195.95,No
CUST-6194,Female,0,No,No,63,No,Yes,Fiber optic,Yes,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.48,3199.79,Yes
CUST-6195,Male,0,No,No,40,No,Yes,DSL,No,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),34.76,1349.28,Yes
CUST-6196,Female,0,No,Yes,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),30.92,1328.43,Yes
CUST-6197,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,65.31,2745.81,No
CUST-6198,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),116.48,6985.95,Yes
CUST-6199,Female,0,No,Yes,24,Yes,No,DSL,No,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,116.31,2769.29,No
CUST-6200,Female,0,No,Yes,61,Yes,Yes,No,No,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),41.03,2380.66,No
CUST-6201,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,116.87,2579.35,No
CUST-6202,Male,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),40.02,1784.33,Yes
CUST-6203,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,75.93,3008.75,Yes
CUST-6204,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),55.46,110.56,No
CUST-6205,Male,0,No,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,69.78,4609.76,No
CUST-6206,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,40.69,2327.56,Yes
CUST-6207,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,48.29,2302.92,Yes
CUST-6208,Male,0,Yes,Yes,30,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.22,1033.91,Yes
CUST-6209,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.74,3362.87,No
CUST-6210,Female,0,No,No,66,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.91,4065.47,Yes
CUST-6211,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),29.97,438.65,Yes
CUST-6212,Male,0,No,No,25,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),24.42,620.13,No
CUST-6213,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.1,1681.15,Yes
CUST-6214,Female,0,No,Yes,42,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),24.68,992.85,No
CUST-6215,Female,1,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),76.06,1661.99,No
CUST-6216,Female,0,No,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,21.63,370.55,Yes
CUST-6217,Female,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.48,1335.53,Yes
CUST-6218,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,101.83,1096.55,No
CUST-6219,Male,0,No,No,41,Yes,No,No,Yes,No,No,No,Yes,No,No internet service,Two year,Yes,Mailed check,26.76,1079.02,No
CUST-6220,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,50.16,2877.12,No
CUST-6221,Male,0,Yes,Yes,7,Yes,Yes,No,Yes,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.7,320.53,No
CUST-6222,Male,0,Yes,No,33,Yes,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,92.89,3152.48,Yes
CUST-6223,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),37.46,1485.08,No
CUST-6224,Male,0,Yes,No,39,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,110.86,4474.63,Yes
CUST-6225,Female,0,No,No,0,No,No,DSL,Yes,Yes,Yes,No,No internet service,No,No,One year,Yes,Electronic check,44.61,0.0,No
CUST-6226,Female,0,No,Yes,43,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.93,2605.77,No
CUST-6227,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),111.48,108.74,No
CUST-6228,Female,1,Yes,Yes,6,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),111.67,651.75,No
CUST-6229,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),59.08,2553.23,No
CUST-6230,Female,0,No,No,43,Yes,Yes,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),90.1,3979.47,No
CUST-6231,Male,0,No,No,13,No,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.27,887.08,No
CUST-6232,Female,0,Yes,No,41,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),52.17,2192.95,No
CUST-6233,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,25.0,829.36,Yes
CUST-6234,Female,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),20.03,1224.62,No
CUST-6235,Male,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,80.06,0.0,No
CUST-6236,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),35.3,1825.63,No
CUST-6237,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),60.99,1153.18,No
CUST-6238,Male,0,Yes,No,57,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),90.76,4985.74,No
CUST-6239,Male,1,Yes,No,35,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),30.26,1099.83,No
CUST-6240,Female,0,No,No,30,No,Yes,DSL,No,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),102.14,2935.71,No
CUST-6241,Male,0,No,No,50,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Yes,Two year,No,Electronic check,80.24,4150.54,No
CUST-6242,Male,0,No,Yes,71,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,55.2,3917.43,No
CUST-6243,Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,No internet service,One year,No,Electronic check,45.94,899.89,Yes
CUST-6244,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),64.84,1975.26,No
CUST-6245,Female,0,Yes,No,54,Yes,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),58.53,3058.47,Yes
CUST-6246,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,62.44,634.49,No
CUST-6247,Female,1,No,No,4,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,65.04,260.19,No
CUST-6248,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.36,5215.27,No
CUST-6249,Female,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,72.4,758.47,No
CUST-6250,Female,0,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,One year,No,Electronic check,60.88,557.41,No
CUST-6251,Male,1,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),109.14,4587.27,No
CUST-6252,Male,0,Yes,No,44,Yes,Yes,No,No,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,87.66,4026.16,No
CUST-6253,Female,0,No,No,56,Yes,No,DSL,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,116.52,6697.38,Yes
CUST-6254,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,19.23,822.07,No
CUST-6255,Female,1,No,Yes,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.75,2837.9,Yes
CUST-6256,Female,0,No,Yes,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.86,2975.31,Yes
CUST-6257,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,20.28,102.72,No
CUST-6258,Female,1,No,Yes,72,No,Yes,Fiber optic,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),116.73,8227.4,No
CUST-6259,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.92,594.11,Yes
CUST-6260,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.29,2412.55,Yes
CUST-6261,Female,1,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),109.4,883.73,No
CUST-6262,Male,1,Yes,No,45,No,Yes,DSL,No,No,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),32.63,1426.71,No
CUST-6263,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,One year,No,Electronic check,49.78,3103.51,No
CUST-6264,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.25,270.71,Yes
CUST-6265,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,18.02,1129.25,Yes
CUST-6266,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),48.12,785.12,Yes
CUST-6267,Female,0,No,No,62,No,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,38.39,2466.3,No
CUST-6268,Female,0,No,Yes,24,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),30.13,749.99,Yes
CUST-6269,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,62.46,1216.11,No
CUST-6270,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,115.5,7608.43,No
CUST-6271,Female,1,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),93.3,3647.61,No
CUST-6272,Female,0,Yes,No,35,Yes,Yes,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),57.39,1937.85,No
CUST-6273,Female,0,No,Yes,50,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),71.34,3509.47,No
CUST-6274,Male,1,Yes,No,62,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.0,3446.15,No
CUST-6275,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),104.18,2995.24,No
CUST-6276,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,37.43,1045.45,No
CUST-6277,Male,0,Yes,No,44,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,62.12,2716.67,No
CUST-6278,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,88.57,5824.45,No
CUST-6279,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),54.4,3259.17,Yes
CUST-6280,Male,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.29,1218.46,Yes
CUST-6281,Male,0,Yes,No,16,Yes,Yes,No,No,No,No,No,No internet service,No,No,One year,No,Bank transfer (automatic),110.97,1835.37,No
CUST-6282,Male,0,No,Yes,21,Yes,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),39.49,812.69,No
CUST-6283,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,79.35,720.96,No
CUST-6284,Male,0,Yes,No,9,No,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),107.08,935.55,No
CUST-6285,Male,0,No,No,12,Yes,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,25.49,305.44,No
CUST-6286,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.26,63.69,Yes
CUST-6287,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,No,One year,Yes,Credit card (automatic),105.63,1782.31,No
CUST-6288,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,54.28,374.35,No
CUST-6289,Male,0,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),115.03,1905.49,No
CUST-6290,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,61.18,608.16,No
CUST-6291,Female,0,No,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),61.55,2836.07,No
CUST-6292,Female,0,No,No,55,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),35.51,1891.22,No
CUST-6293,Male,0,No,Yes,25,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,No,Two year,No,Mailed check,91.88,2286.37,No
CUST-6294,Male,0,No,No,4,Yes,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.17,168.14,Yes
CUST-6295,Female,0,Yes,No,56,Yes,Yes,No,No,No,No,No internet service,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),19.57,1135.95,No
CUST-6296,Male,0,No,No,39,Yes,Yes,No,No,No,No,No,No internet service,No,No,Two year,No,Bank transfer (automatic),103.48,4203.42,No
CUST-6297,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),56.94,3688.16,No
CUST-6298,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,51.93,0.0,Yes
CUST-6299,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Two year,No,Electronic check,64.78,1394.32,No
CUST-6300,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),46.04,3024.65,No
CUST-6301,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,115.3,8349.85,No
CUST-6302,Female,0,No,No,17,Yes,No,No,Yes,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),65.16,1100.55,Yes
CUST-6303,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),87.21,2174.19,No
CUST-6304,Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.45,1632.89,Yes
CUST-6305,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,94.18,465.69,No
CUST-6306,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.98,771.5,No
CUST-6307,Male,0,Yes,No,58,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.31,1811.22,No
CUST-6308,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,No internet service,One year,No,Electronic check,76.41,314.84,No
CUST-6309,Female,0,Yes,No,63,Yes,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.16,5284.58,No
CUST-6310,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,One year,No,Credit card (automatic),117.05,5349.67,No
CUST-6311,Female,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),114.51,6988.95,Yes
CUST-6312,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),21.24,1151.35,No
CUST-6313,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,No internet service,One year,Yes,Electronic check,80.12,1292.61,No
CUST-6314,Female,0,No,No,30,Yes,Yes,DSL,Yes,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,45.85,1369.68,No
CUST-6315,Female,1,No,No,50,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),60.8,2961.54,No
CUST-6316,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,67.46,1955.66,No
CUST-6317,Female,0,No,Yes,32,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,51.35,1641.08,No
CUST-6318,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,103.73,1979.71,No
CUST-6319,Male,0,No,No,50,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),112.14,5581.99,Yes
CUST-6320,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),114.91,5521.99,No
CUST-6321,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.0,4359.23,Yes
CUST-6322,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),105.22,6263.32,No
CUST-6323,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),38.58,970.02,Yes
CUST-6324,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),49.8,2214.43,No
CUST-6325,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,69.86,731.68,No
CUST-6326,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,65.22,4680.59,Yes
CUST-6327,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),74.58,5243.0,No
CUST-6328,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),51.9,2081.26,No
CUST-6329,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),102.54,818.74,No
CUST-6330,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),43.1,2058.75,Yes
CUST-6331,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,No,One year,No,Credit card (automatic),109.24,7499.29,No
CUST-6332,Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,49.64,146.11,Yes
CUST-6333,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,29.62,1540.39,No
CUST-6334,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,99.92,6070.72,No
CUST-6335,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Yes,One year,No,Bank transfer (automatic),18.44,1011.76,No
CUST-6336,Female,0,No,No,3,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),62.53,182.36,Yes
CUST-6337,Male,0,No,No,30,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Two year,No,Mailed check,89.86,2787.38,No
CUST-6338,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),95.85,2465.08,No
CUST-6339,Male,0,No,No,39,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),22.03,823.66,No
